lastCred,interest,payment,remCred,isFraud
46074.94,0.04,4854.93,41373.59,0
75248.6,0.03,2868.85,72567.87,0
14335.81,0.04,4598.12,9785.48,0
83353.69,0.05,651.35,83049.65,0
34540.71,0.01,1031.35,33538.14,0
92351.02,0.03,3630.57,88951.33,0
44988.65,0.03,227.92,44873.2,0
43478.09,0.03,1069.0,42517.79,0
40924.93,0.0,3499.88,37425.05,0
88360.18,0.04,2700.73,85953.98,0
64855.85,0.04,2882.25,62189.79,0
76485.7,0.05,1411.52,75392.87,0
81222.99,0.0,4275.91,76947.08,0
7460.87,0.01,1807.9,5659.19,0
27206.52,0.05,1348.18,25971.7,0
77353.71,0.01,952.85,76465.32,0
65072.13,0.01,4702.87,60423.49,0
72592.11,0.02,1247.9,71465.2,0
84774.27,0.03,3611.01,81375.2,0
20238.69,0.02,2297.7,17974.72,0
79034.15,0.02,743.16,78422.71,0
94862.81,0.0,197.8,94665.01,0
23769.13,0.03,1270.71,22557.84,0
34817.67,0.03,315.77,34588.94,0
28953.75,0.04,909.76,28140.5,0
66030.71,0.04,596.74,65654.07,0
38183.86,0.03,2464.63,35814.69,0
18360.49,0.02,1169.96,17221.13,0
59231.57,0.0,4297.52,54934.05,0
31090.54,0.03,2898.07,28270.2,0
46133.83,0.05,4607.45,41718.6,0
58446.51,0.03,1036.68,57555.95,0
20121.12,0.0,1977.7,18143.42,0
9654.27,0.03,3731.3,5947.11,0
30257.95,0.03,4602.61,25730.98,0
42420.15,0.02,2901.28,39589.57,0
71794.99,0.04,3838.01,68196.3,0
63372.2,0.02,1033.57,62444.25,0
37711.91,0.04,4810.69,33267.46,1
22317.93,0.02,4421.97,17933.16,0
50242.62,0.0,2699.56,47543.06,0
51201.6,0.03,652.01,50677.59,0
55807.7,0.03,3071.68,52875.54,0
25159.52,0.05,1819.26,23445.09,0
81845.45,0.02,214.65,81767.21,0
82183.85,0.0,3770.88,78412.97,0
61628.92,0.01,1704.36,59975.92,0
83927.35,0.0,2076.97,81850.38,0
22380.07,0.01,2564.7,19834.02,0
5826.34,0.0,54.16,5772.18,0
12434.21,0.0,2233.07,10201.14,0
82119.83,0.05,1882.99,80673.16,1
96026.81,0.05,2446.08,93980.84,0
36303.91,0.03,1672.12,34722.55,0
91951.04,0.0,3633.39,88317.65,0
35939.62,0.04,2589.62,33469.8,0
88303.16,0.03,3031.83,85492.09,0
62487.82,0.04,3436.33,59259.78,0
70202.48,0.03,1184.17,69193.82,0
25504.89,0.01,2546.66,22979.48,0
45565.76,0.03,2262.72,43416.95,0
29714.34,0.02,4120.95,25642.91,0
78073.92,0.01,961.0,77177.98,0
40773.03,0.01,4424.01,36383.0,0
91498.76,0.03,4128.63,87598.88,0
26183.82,0.04,167.65,26103.45,0
5418.43,0.02,728.96,4698.5,0
94795.76,0.02,3618.63,91335.12,0
66027.72,0.05,1513.45,64789.39,0
27369.93,0.04,1848.23,25612.93,0
26783.39,0.03,4788.31,22062.04,0
78066.79,0.03,4044.73,74217.23,0
34305.15,0.05,3746.57,30701.52,0
55809.47,0.04,411.08,55584.42,0
88829.32,0.03,337.77,88713.62,0
70433.93,0.03,2156.22,68453.79,0
96049.58,0.03,1762.84,94615.01,1
92293.53,0.02,3163.18,89284.17,0
20316.82,0.03,2632.29,17735.32,0
54508.71,0.04,1347.17,53343.24,0
99782.57,0.01,2759.7,97106.02,0
66312.44,0.03,472.94,66005.28,0
55931.36,0.04,3395.7,52722.1,0
73965.55,0.03,2876.27,71274.19,0
47675.0,0.03,2384.92,45409.27,0
70438.14,0.03,4347.83,66266.41,0
17729.03,0.02,3867.27,13891.31,0
53681.96,0.04,3533.1,50327.8,0
73780.18,0.0,829.73,72950.45,0
18681.77,0.01,1000.56,17696.78,0
24133.23,0.05,3820.99,20412.8,0
91763.69,0.01,3371.46,88468.7,0
56328.19,0.01,4439.88,51935.25,0
37483.6,0.03,2967.97,34609.34,0
33093.3,0.0,3160.35,29932.95,0
5214.43,0.04,3930.06,1301.75,0
19882.38,0.02,1851.6,18063.92,0
57479.61,0.04,1253.71,56417.5,0
89357.47,0.01,3226.31,86205.62,0
17253.46,0.01,3870.38,13397.46,0
59768.85,0.01,654.98,59163.68,0
40410.29,0.01,3044.92,37399.05,0
82165.42,0.01,4107.87,78126.02,0
83875.44,0.0,2984.89,80890.55,0
36428.97,0.03,3748.18,32771.86,0
29885.03,0.03,766.71,29193.03,0
28061.03,0.05,3349.68,24828.27,0
52497.5,0.01,4919.74,47621.51,0
35366.95,0.01,3913.77,31482.65,0
98939.57,0.04,1001.3,98268.07,0
4297.06,0.04,182.13,4129.25,0
49167.55,0.02,4876.04,44373.46,0
75455.7,0.0,4539.07,70916.63,0
25774.61,0.02,4011.33,21806.24,0
7016.62,0.04,1791.21,5248.8,0
39581.18,0.02,2201.5,37445.65,0
67110.05,0.03,3382.52,63895.31,0
61844.84,0.0,4106.43,57738.41,0
26103.47,0.02,1222.47,24924.51,0
44332.58,0.0,1651.39,42681.19,0
41727.22,0.0,413.21,41314.01,0
99533.7,0.01,3065.62,96551.02,0
82986.46,0.02,4010.92,79113.85,0
92946.59,0.04,3979.78,89276.63,0
71743.0,0.05,2518.53,69523.4,0
9861.52,0.01,2927.44,6942.3,0
92496.25,0.0,498.04,91998.21,0
25006.79,0.03,4814.64,20254.67,0
89832.01,0.03,1252.12,88804.47,0
42399.6,0.04,647.41,41893.52,0
29066.36,0.03,4699.27,24439.76,0
4749.21,0.03,311.59,4449.49,0
7903.16,0.03,1293.53,6629.39,0
28586.35,0.04,4825.25,23856.39,0
1559.27,0.02,1384.16,177.71,0
25766.01,0.02,402.99,25405.96,0
95719.35,0.01,4780.97,91018.15,0
61059.08,0.02,2818.37,58342.48,0
40142.38,0.02,1617.44,38591.84,0
18088.24,0.01,1922.73,16180.58,0
22518.34,0.04,1779.97,20813.43,0
8318.19,0.03,651.36,7687.63,0
60143.62,0.03,3401.26,56892.72,0
45579.6,0.04,3744.42,41987.11,0
30817.03,0.04,3465.38,27454.37,0
65012.05,0.0,3587.32,61424.73,0
59670.92,0.04,2889.29,56980.53,0
80533.02,0.01,1160.35,79439.78,0
19670.05,0.02,3597.29,16105.54,0
98797.07,0.05,2158.89,97049.83,0
67387.71,0.05,827.58,66840.91,0
51254.41,0.05,4935.0,46532.97,0
39010.11,0.01,4301.21,34741.41,0
92939.97,0.01,3435.12,89582.3,0
11341.73,0.03,1694.08,9676.0,0
43874.99,0.0,4170.57,39704.42,0
14672.89,0.02,1662.2,13035.14,0
81858.12,0.01,2179.49,79746.85,0
32203.93,0.01,4503.22,27727.55,0
69903.5,0.0,16.81,69886.69,0
88945.5,0.03,4449.04,84718.82,0
12916.59,0.03,4911.39,8037.49,0
62937.99,0.04,813.45,62334.33,0
47149.33,0.04,4157.71,43148.78,0
99807.35,0.04,1867.47,98272.57,0
78550.93,0.01,4439.98,74176.41,0
5935.73,0.04,853.23,5102.29,0
61333.59,0.0,4466.12,56867.47,0
66379.94,0.02,898.63,65591.94,0
6327.49,0.01,1586.34,4746.42,0
6399.68,0.02,798.82,5611.53,0
7254.86,0.04,3107.81,4171.23,0
82416.68,0.0,1658.83,80757.85,0
88940.26,0.05,3104.7,86206.14,0
68435.5,0.02,2060.77,66488.79,0
41614.96,0.01,4816.97,36832.67,0
80734.64,0.02,3339.06,77530.14,0
51499.78,0.05,2069.93,49644.43,0
59049.22,0.02,2709.68,56437.96,0
53405.61,0.02,1934.76,51559.86,0
88778.56,0.05,870.64,88277.83,0
47320.81,0.01,4423.96,42936.28,0
74780.76,0.0,2552.94,72227.82,0
57386.14,0.04,3010.85,54566.58,0
22862.23,0.01,4316.75,18564.53,0
81832.26,0.03,3934.84,78102.0,0
5611.42,0.03,1950.6,3674.85,0
61403.06,0.01,1284.91,60169.32,0
91306.24,0.05,2391.26,89295.42,0
57992.63,0.04,1141.59,57044.35,0
97287.19,0.05,1643.64,96048.91,0
20179.86,0.03,2689.41,17540.9,0
37590.62,0.02,3263.59,34389.68,0
50845.24,0.01,2197.18,48690.43,0
21835.44,0.01,1713.76,20139.88,0
71761.23,0.05,3488.12,68572.12,0
11487.69,0.03,1796.14,9720.27,0
8916.22,0.05,4423.71,4529.66,0
1797.45,0.02,958.86,841.59,0
7128.64,0.02,317.45,6823.07,0
9086.11,0.03,1060.43,8048.4,0
42003.61,0.01,929.65,41108.96,0
77059.68,0.01,3495.53,73628.37,0
51967.35,0.03,4002.48,48094.79,0
64090.6,0.0,682.53,63408.07,0
50661.14,0.03,2570.44,48217.35,0
63313.61,0.01,3857.53,59508.84,0
23540.81,0.05,2861.27,20777.63,0
69791.49,0.05,434.04,69648.25,0
82806.04,0.04,1990.51,81091.55,0
49373.15,0.01,1066.35,48347.94,0
36133.97,0.05,2701.1,33583.43,0
90572.71,0.01,2083.12,88565.07,0
87360.18,0.04,3809.75,83841.63,0
98727.53,0.04,1559.76,97496.86,0
34720.05,0.02,2051.77,32726.15,0
35015.22,0.05,1117.32,34043.8,0
54612.89,0.04,4679.85,50115.08,0
76087.66,0.0,84.49,76003.17,0
64230.51,0.0,1941.69,62288.82,0
77760.84,0.01,4764.99,73060.65,0
75821.58,0.05,605.23,75532.27,0
81047.0,0.05,4548.81,76835.89,0
90478.72,0.05,2134.12,88721.59,0
24930.04,0.02,4980.36,19991.23,0
67890.94,0.04,3962.29,64154.95,0
14035.86,0.01,3585.47,10462.09,0
5423.5,0.02,1831.13,3601.41,0
66248.13,0.03,2981.09,63432.66,0
1002.32,0.02,113.09,890.9,0
87504.58,0.03,4754.88,82968.46,0
36679.12,0.04,3034.35,33767.03,0
2298.38,0.02,1217.53,1084.68,0
12406.26,0.0,3543.65,8862.61,0
20685.08,0.01,4978.78,15723.54,0
19537.16,0.01,2669.08,16884.36,0
72122.61,0.03,4486.3,67816.62,0
15894.3,0.05,3129.57,12830.96,0
65030.41,0.0,4437.61,60592.8,0
15469.15,0.01,4266.2,11215.84,0
26399.27,0.04,1100.95,25386.32,0
85651.99,0.01,3804.74,81918.63,0
8576.79,0.03,2448.79,6149.44,0
96896.87,0.05,502.44,96798.17,0
80794.16,0.03,2629.38,78366.77,0
60916.48,0.02,4054.09,56963.92,0
39456.07,0.03,4298.3,35256.41,0
80654.19,0.01,202.77,80518.63,0
7320.12,0.01,1090.77,6235.45,0
11377.52,0.05,540.86,10884.07,0
2837.13,0.02,1122.75,1719.11,0
85488.48,0.03,2574.35,83127.85,0
67674.37,0.03,4238.51,63605.05,0
83896.74,0.04,3948.12,80228.28,0
28719.74,0.04,1179.87,27635.6,0
50262.66,0.04,911.38,49518.82,0
56451.91,0.04,609.01,56031.07,0
35547.73,0.04,2016.9,33649.32,0
24100.23,0.01,2860.37,21259.94,0
19574.16,0.02,4383.3,15223.48,0
81894.34,0.03,3536.4,78562.68,0
71184.54,0.02,2154.7,69148.48,0
65807.63,0.0,3978.26,61829.37,0
85197.9,0.01,737.06,84531.84,0
53039.47,0.03,682.19,52489.88,0
6416.22,0.03,825.84,5606.42,0
51186.49,0.0,2741.37,48445.12,0
78901.06,0.03,3677.42,75420.89,0
28139.59,0.05,4070.93,24185.91,0
63343.78,0.0,3516.34,59827.44,0
58597.97,0.02,197.82,58497.81,0
53309.06,0.03,3718.78,49723.55,0
51621.43,0.03,936.45,50814.03,0
72385.7,0.05,2018.47,70668.84,0
24012.39,0.01,3996.36,20036.04,0
12790.57,0.01,3753.82,9047.41,0
31645.37,0.01,4577.9,27093.84,0
84390.89,0.02,3513.46,81018.08,0
72985.23,0.04,731.35,72497.16,0
15993.63,0.04,2317.56,13729.38,0
80149.51,0.01,4642.51,75573.79,0
92068.29,0.0,805.96,91262.33,0
80097.16,0.02,2503.57,77727.09,0
97772.88,0.01,1959.36,95895.0,0
46880.25,0.04,2125.31,44911.21,0
30232.81,0.04,3652.55,26681.04,0
30421.25,0.03,4891.69,25605.61,0
62826.86,0.03,793.38,62190.55,0
38348.31,0.01,310.21,38070.06,0
98035.8,0.03,2979.35,95301.54,0
43418.15,0.04,4582.53,38980.35,0
56980.07,0.02,3538.45,53536.59,0
79105.43,0.01,4787.86,74383.49,0
32859.88,0.04,348.31,32621.1,0
29729.91,0.0,2691.84,27038.07,0
61274.71,0.02,837.57,60539.26,0
31936.61,0.04,2401.43,29641.64,0
91731.34,0.01,689.0,91118.78,0
80798.47,0.03,2305.6,78694.87,0
39871.92,0.01,4246.71,35658.44,0
11881.77,0.01,1694.01,10197.66,0
89450.9,0.01,3149.22,86376.22,0
4773.54,0.04,44.44,4745.01,0
44677.17,0.03,1185.44,43603.42,0
64575.88,0.03,1626.52,63110.8,0
10799.17,0.0,3064.2,7734.97,0
36641.94,0.01,3439.59,33232.88,0
12425.53,0.02,3229.5,9216.74,0
90099.68,0.02,3108.7,87141.15,0
61989.39,0.01,668.28,61372.77,0
49386.36,0.01,744.11,48683.41,0
72600.95,0.04,4309.36,68533.59,0
38038.51,0.04,3185.92,34979.39,0
58206.42,0.01,3056.22,55198.71,0
44352.03,0.02,4441.28,39984.67,0
38064.96,0.03,1981.4,36178.72,0
86025.45,0.02,1393.63,84775.2,0
95462.83,0.02,221.53,95400.4,0
12431.95,0.04,1184.33,11289.06,0
79552.38,0.0,2826.86,76725.52,0
53733.23,0.03,1348.32,52519.24,0
5093.65,0.03,3475.43,1630.95,0
19919.98,0.03,1414.98,18554.8,0
81030.54,0.03,583.47,80649.65,0
29192.46,0.01,1326.69,27890.1,0
24789.39,0.02,4752.9,20077.81,0
14729.87,0.04,2541.01,12237.96,0
12226.46,0.0,1809.49,10416.97,0
14197.26,0.01,579.63,13629.46,0
89984.94,0.02,4273.97,85860.94,0
39287.18,0.04,2829.88,36588.26,0
90288.91,0.04,1367.8,89222.07,0
2248.29,0.04,706.23,1549.55,0
53575.44,0.0,406.32,53169.12,0
69760.29,0.03,2945.52,66989.17,0
32628.62,0.01,1893.42,30762.39,0
27919.19,0.01,2908.63,25033.83,0
48995.19,0.05,3665.38,45533.96,0
64958.53,0.03,3920.25,61200.68,0
71826.42,0.05,2265.88,69859.82,0
50500.19,0.01,102.96,50439.31,0
17010.13,0.03,4660.22,12392.44,0
92624.83,0.03,850.22,92006.17,0
98519.64,0.04,670.72,98177.32,0
3147.72,0.02,2288.6,864.37,0
54105.54,0.05,4373.0,49957.98,0
17703.87,0.02,2972.24,14761.14,0
60284.57,0.05,1493.81,59041.95,0
70240.39,0.04,3820.93,66653.59,0
19388.87,0.02,95.93,19325.25,0
55651.73,0.04,2416.02,53421.22,0
10890.3,0.02,2058.87,8849.58,0
37037.19,0.03,2798.96,34330.82,0
75611.59,0.03,2067.11,73733.51,0
83296.38,0.01,303.89,83061.9,0
90227.15,0.01,2783.57,87518.77,0
7780.27,0.05,1454.35,6358.34,0
66728.37,0.03,1869.17,65026.02,0
39515.73,0.02,3997.99,35583.6,0
62070.81,0.03,2917.56,59308.43,0
75409.02,0.05,2079.35,73643.87,0
17693.95,0.04,4640.32,13112.61,0
98084.43,0.0,2309.07,95775.36,0
7453.48,0.03,228.64,7243.47,0
51932.29,0.03,2232.11,49830.01,0
68981.17,0.05,1249.1,68019.49,0
54907.58,0.01,4023.79,50929.55,0
32149.23,0.04,1652.07,30604.32,0
10615.73,0.02,2500.27,8133.15,0
5751.0,0.01,3619.65,2136.14,0
94776.04,0.04,4911.95,90180.01,0
78796.07,0.05,2357.46,76766.93,0
76927.44,0.02,2094.04,74961.61,0
22098.57,0.04,1939.42,20232.81,0
20039.86,0.02,1630.93,18442.33,0
38411.73,0.04,3014.83,35524.94,0
4758.71,0.0,2957.56,1801.15,0
77241.29,0.04,2999.83,74498.93,0
68678.39,0.04,4130.38,64776.94,0
89894.78,0.0,2977.5,86917.28,0
72226.47,0.04,1370.22,71097.0,0
8900.67,0.05,1398.19,7539.57,0
98299.06,0.03,4215.79,94329.02,0
5695.49,0.02,1464.94,4240.04,0
80440.69,0.03,3164.14,77477.65,0
80873.75,0.01,4828.63,76112.51,0
57815.9,0.04,4632.58,53376.04,0
22699.67,0.01,4120.09,18598.5,0
24290.1,0.03,1806.82,22544.01,0
38680.75,0.0,4106.1,34574.65,0
96116.98,0.02,2313.52,93963.65,0
75778.89,0.04,270.65,75760.84,0
78412.58,0.04,3779.03,74894.93,0
50881.56,0.01,2187.89,48736.07,0
66993.44,0.03,922.03,66238.89,0
92148.54,0.0,1429.41,90719.13,0
40340.68,0.02,523.14,39884.77,0
16577.15,0.01,4080.11,12510.85,0
38010.45,0.01,3692.35,34349.78,0
7741.82,0.04,3806.82,3960.81,0
8597.39,0.0,3502.08,5095.31,0
15238.86,0.03,2614.98,12661.98,0
37405.94,0.01,1410.36,36026.75,0
84199.96,0.03,1253.88,83156.58,0
19156.84,0.02,2980.36,16208.41,0
71154.29,0.04,4232.3,67159.17,0
22605.01,0.04,4196.98,18483.38,0
11056.88,0.03,70.17,11014.35,0
38787.84,0.03,3369.05,35684.21,1
44498.49,0.01,4202.62,40332.95,0
91504.95,0.03,2971.64,88762.07,0
91083.58,0.05,3050.64,88412.45,0
78384.35,0.0,1759.2,76625.15,0
24862.85,0.03,4919.46,20005.55,0
66416.69,0.0,4894.95,61521.74,0
99341.98,0.04,4567.65,95105.47,0
97441.33,0.05,1047.91,96799.43,0
51395.68,0.0,4617.15,46778.53,0
50554.76,0.05,2736.99,48028.41,0
90301.53,0.03,2374.52,88152.76,0
82757.26,0.04,1375.65,81657.47,0
46593.44,0.05,1489.35,45298.23,0
13539.32,0.03,1645.52,11927.65,0
91404.19,0.01,894.2,90586.16,0
31519.75,0.01,841.06,30704.96,0
42946.74,0.03,226.32,42827.79,0
22803.4,0.03,2070.19,20790.22,0
3815.93,0.02,3208.37,613.92,0
72253.26,0.04,4877.89,67616.21,0
7074.64,0.04,3133.57,3964.65,0
95491.91,0.04,659.81,95150.41,0
34920.77,0.0,2454.11,32466.66,0
73041.58,0.03,2084.27,71139.91,0
44665.44,0.05,1426.19,43425.36,0
74371.02,0.05,4810.2,69870.7,0
94069.81,0.04,2406.37,91977.01,0
29681.09,0.02,426.49,29304.07,0
38544.5,0.02,4311.84,34296.9,0
40908.17,0.01,4805.07,36137.19,0
56692.46,0.03,1914.23,54919.96,0
73155.17,0.02,4265.39,69011.71,0
98002.06,0.03,4798.01,93449.06,0
83607.19,0.01,517.67,83159.19,0
60768.7,0.05,4586.69,56435.21,0
68368.3,0.0,240.67,68127.63,0
48505.17,0.03,4066.28,44560.15,0
86043.72,0.04,2740.64,83589.89,0
35093.39,0.05,4539.15,30700.46,0
42114.1,0.01,4708.71,37440.49,0
43884.63,0.03,1888.19,42106.15,0
92832.71,0.01,4392.85,88517.22,0
89393.47,0.02,2425.2,87117.26,0
40683.29,0.02,73.78,40677.32,0
82656.81,0.03,4618.83,78244.62,0
76704.6,0.05,627.11,76397.09,0
7101.48,0.02,2807.36,4305.96,0
87810.63,0.05,4954.27,83222.24,0
47899.69,0.02,4459.5,43520.02,0
36849.85,0.03,4063.59,32878.38,0
33829.15,0.05,1933.34,32036.76,0
90913.88,0.01,931.61,90058.03,0
22706.01,0.02,2388.35,20355.5,0
44065.03,0.04,3715.58,40496.33,0
1296.9,0.04,559.24,741.98,0
33303.38,0.02,909.73,32449.16,0
69410.22,0.02,1029.79,68496.11,0
98593.26,0.05,897.15,98106.92,0
26323.13,0.01,2240.96,24104.11,0
70747.23,0.01,3287.66,67518.53,0
91114.6,0.0,387.66,90726.94,0
78333.98,0.0,1713.82,76620.16,0
85497.35,0.05,3636.63,82216.96,0
15488.99,0.01,2237.51,13264.39,0
18697.08,0.01,3126.21,15586.45,0
58588.8,0.04,4794.18,53989.92,0
30746.61,0.02,525.09,30272.76,0
84193.75,0.0,3217.21,80976.54,0
60428.85,0.03,4532.78,56047.14,0
73687.86,0.03,1183.4,72688.68,0
24336.44,0.0,521.41,23815.03,0
67450.83,0.01,1910.18,65596.86,0
90528.12,0.03,3289.44,87465.0,0
62481.65,0.02,1387.54,61198.25,0
85074.28,0.0,4109.96,80964.32,0
18410.24,0.01,4251.93,14173.65,0
54914.84,0.03,4500.95,50551.18,0
84140.73,0.02,1040.74,83240.22,0
30899.89,0.02,489.56,30461.83,0
29985.44,0.01,3398.45,26611.98,0
5347.41,0.0,3447.7,1899.71,0
99974.46,0.0,4350.73,95623.73,0
85723.64,0.02,4879.45,80987.06,0
59140.65,0.05,2382.84,57004.23,0
53187.46,0.03,3280.52,50039.91,0
84496.18,0.04,3808.53,80969.3,0
27846.5,0.05,4343.5,23619.03,0
41559.55,0.02,1100.7,40528.12,0
91294.46,0.0,4953.86,86340.6,0
94646.09,0.03,2420.0,92583.71,1
63955.61,0.01,4080.6,59928.31,0
79527.54,0.03,3669.67,76056.69,0
43887.65,0.03,4950.58,39046.79,0
73770.89,0.01,883.73,72948.64,0
30562.53,0.0,30.59,30531.94,0
57992.03,0.02,4531.74,53556.94,0
26309.95,0.01,4223.42,22108.45,0
38496.44,0.01,379.93,38148.59,0
21267.02,0.02,3299.69,18002.78,0
59932.41,0.04,1363.63,58768.55,0
35407.81,0.0,3591.01,31816.8,0
78179.21,0.04,4518.05,73921.76,0
69256.21,0.03,4721.02,64708.33,0
12296.32,0.01,248.54,12058.03,0
45119.61,0.03,1443.08,43789.33,0
37363.14,0.05,2433.93,35084.89,0
73310.23,0.01,130.15,73241.17,0
16283.34,0.04,780.71,15556.91,0
6347.49,0.0,2672.83,3674.66,0
16611.3,0.01,22.59,16602.55,0
50576.22,0.04,1824.48,48920.33,0
23790.42,0.01,1962.63,21847.62,0
36633.82,0.03,1862.94,34862.46,0
78534.24,0.03,1130.62,77599.96,0
80627.53,0.03,723.87,80105.23,0
40490.43,0.04,2783.84,37841.56,0
29702.59,0.05,1432.86,28393.49,0
40781.38,0.05,2701.09,38250.21,0
80111.41,0.03,4368.43,75943.26,0
62456.22,0.0,3495.77,58960.45,0
22327.6,0.01,4053.1,18293.11,0
21369.6,0.01,791.43,20595.98,0
59269.53,0.03,4353.59,55064.11,0
17485.71,0.04,1284.72,16259.28,0
16462.13,0.01,1764.59,14711.26,0
37287.61,0.0,3868.84,33418.77,0
52249.62,0.03,4881.79,47498.45,0
39705.03,0.0,310.27,39394.76,0
54655.69,0.03,356.57,54435.76,0
41214.69,0.04,879.33,40472.74,0
33739.81,0.02,2952.97,30843.07,0
59204.21,0.02,2911.08,56391.8,0
19281.59,0.0,1115.31,18166.28,0
76814.72,0.04,2173.84,74896.93,0
98524.62,0.04,3862.48,94990.56,0
49429.21,0.03,588.31,48964.47,0
6375.72,0.01,3004.52,3376.51,0
24832.14,0.0,1686.59,23145.55,0
67998.52,0.0,1403.06,66595.46,0
6685.78,0.01,3326.42,3364.93,0
16561.13,0.02,3317.36,13437.24,1
38312.05,0.01,3832.2,34511.78,0
10905.42,0.03,4497.74,6434.94,0
12464.71,0.04,1862.78,10643.48,0
52551.81,0.02,360.7,52278.7,0
42759.86,0.05,2544.08,40393.95,0
19905.52,0.0,4998.6,14906.92,0
11799.88,0.02,4228.14,7591.41,0
63230.12,0.04,1720.58,61720.31,0
31312.37,0.0,1448.08,29864.29,0
31923.68,0.01,3104.82,28845.46,0
60272.0,0.04,3833.55,56639.36,0
7597.11,0.04,1758.47,5863.96,0
51765.36,0.03,3089.36,48805.41,0
40118.5,0.02,4399.28,35786.08,0
10296.23,0.0,2815.63,7480.6,0
76533.74,0.03,805.44,75919.63,0
62436.45,0.0,716.41,61720.04,0
22269.73,0.04,3374.17,18969.79,0
48496.18,0.03,771.91,47845.51,0
14808.82,0.02,3388.55,11444.95,0
69581.42,0.04,3014.02,66799.34,0
9263.27,0.02,3748.28,5530.43,0
90183.4,0.03,722.22,89686.64,0
70696.34,0.02,3715.5,67098.67,0
61524.89,0.04,4243.98,57485.99,0
36186.04,0.02,1130.93,35115.42,0
64732.3,0.04,3134.77,61813.3,0
40815.17,0.01,3909.84,36939.34,0
19874.32,0.02,4344.52,15562.92,0
34064.61,0.03,3841.83,30307.94,0
65729.68,0.04,255.37,65693.41,0
41127.01,0.03,1550.72,39679.11,0
25495.25,0.03,4887.08,20671.91,0
12399.78,0.02,1941.57,10478.88,0
81368.97,0.02,2130.95,79373.63,0
57116.68,0.04,1462.21,55844.86,0
93772.87,0.05,2985.69,91177.9,0
55901.12,0.04,1431.26,54656.2,0
64825.13,0.05,2485.19,62610.04,0
71542.26,0.04,3108.04,68672.69,0
44612.45,0.02,4777.68,39909.12,0
33955.8,0.0,4006.51,29949.29,0
23851.35,0.02,2858.91,21032.19,0
21712.78,0.03,644.91,21122.15,0
55492.75,0.04,2759.26,52918.47,0
56212.87,0.01,2520.58,53865.16,1
39423.26,0.03,3219.79,36302.03,0
49919.47,0.04,1282.0,48803.87,0
91628.72,0.01,4686.54,87018.54,0
55070.48,0.02,1056.21,54106.05,0
49346.22,0.03,2592.97,46876.62,0
57211.95,0.04,1033.29,56369.37,0
53422.42,0.03,2851.69,50704.29,0
17438.84,0.02,2617.0,14850.9,0
21330.8,0.04,1370.47,20031.43,0
12874.95,0.03,3376.66,9530.48,0
19540.02,0.03,330.69,19258.18,0
78908.98,0.04,4020.97,75151.04,0
27305.66,0.02,4443.62,22907.55,0
7211.78,0.05,4000.11,3241.72,0
21804.51,0.04,104.87,21772.32,0
36490.16,0.04,617.47,35994.32,0
95480.52,0.04,4995.71,90803.08,0
84555.85,0.0,2029.74,82526.11,0
50424.75,0.03,2315.78,48235.03,0
86053.68,0.0,518.36,85535.32,0
51777.67,0.02,913.69,50950.28,0
5137.06,0.03,3572.15,1577.75,0
90779.64,0.01,4322.99,86532.3,0
52539.76,0.01,755.7,51827.84,0
78697.72,0.03,4094.67,74799.79,0
16819.1,0.02,2369.65,14477.48,0
10844.02,0.03,3396.53,7474.6,0
58423.25,0.04,382.39,58235.6,0
44003.34,0.0,2357.64,41645.7,0
42628.79,0.01,116.4,42547.91,0
21199.18,0.02,773.53,20460.98,0
41955.21,0.0,2586.93,39368.28,0
5303.48,0.04,2660.92,2660.24,0
93450.18,0.03,2398.85,91284.96,0
10488.49,0.04,2634.86,7888.59,0
64088.5,0.01,3852.43,60289.48,0
21472.61,0.01,1887.16,19603.34,0
42922.9,0.01,371.43,42587.24,0
92776.23,0.02,3982.53,88948.33,0
24317.95,0.04,90.78,24308.23,0
29813.38,0.01,4564.35,25273.87,0
95850.86,0.01,2123.52,93807.22,0
36063.15,0.02,1437.51,34685.75,0
29788.96,0.02,3381.48,26457.13,0
61990.98,0.04,3487.09,58710.53,0
6074.78,0.02,3620.13,2464.77,0
89209.43,0.03,1441.3,87991.15,0
97733.85,0.02,480.12,97416.62,0
29203.69,0.03,4478.24,24798.46,0
23154.25,0.03,4433.35,18778.79,0
54860.88,0.02,702.6,54249.71,0
65736.27,0.05,1680.65,64329.52,0
92430.81,0.01,999.19,91508.65,0
11298.98,0.03,1846.36,9480.87,0
37550.12,0.05,312.33,37394.25,0
21796.42,0.04,4267.74,17601.33,0
43645.68,0.05,4897.07,38930.47,0
38651.62,0.02,2644.66,36071.38,0
37789.91,0.01,3671.11,34150.29,0
47372.18,0.02,2544.59,44906.54,0
8688.69,0.0,4909.33,3779.36,0
38171.77,0.02,1074.47,37160.92,0
6612.18,0.04,286.75,6347.47,0
4010.51,0.01,1177.46,2836.39,0
52437.02,0.02,4009.69,48514.73,0
46528.76,0.05,3421.41,43301.22,0
24519.82,0.04,1649.65,22951.9,0
19002.24,0.04,3490.49,15575.09,0
69776.45,0.02,1375.58,68517.16,0
16493.76,0.03,1881.98,14653.01,0
50202.12,0.03,3204.11,47123.52,0
74803.13,0.02,4662.72,70265.08,0
23893.95,0.01,4283.28,19630.58,0
45518.59,0.0,3744.99,41773.6,0
73576.02,0.05,2646.77,71235.82,0
69741.93,0.03,3734.15,66182.13,0
